Date,Price,f000_settle,f001_settle,f002_settle,f003_settle,f004_settle,f005_settle,f006_settle,f007_settle,f008_settle,f009_settle,f010_settle,f011_settle,f012_settle,f013_settle,f014_settle,f015_settle,f016_settle,f017_settle,f018_settle,f019_settle,f020_settle,f021_settle,f022_settle,f023_settle,f024_settle,f025_settle,f026_settle,f027_settle,f028_settle,f029_settle,f030_settle,f031_settle,f032_settle,f033_settle,f034_settle,f035_settle,f036_settle,f037_settle,f038_settle,f039_settle,f040_settle,f041_settle,f042_settle,f043_settle,f044_settle,f045_settle,f046_settle,f047_settle,f048_settle,f049_settle,f050_settle,f051_settle,f052_settle,f053_settle,f054_settle,f055_settle,f056_settle,f057_settle,f058_settle,f059_settle,f060_settle,f061_settle,f062_settle,f063_settle,f064_settle,f065_settle,f066_settle,f067_settle,f068_settle,f069_settle,f070_settle,f071_settle,f072_settle,f073_settle,f074_settle,f075_settle,f076_settle,f077_settle,f078_settle,f079_settle,f080_settle,f081_settle,f082_settle,f083_settle,f084_settle,f085_settle,f086_settle,f087_settle,f088_settle,f089_settle,f090_settle,f091_settle,f092_settle,f093_settle,f094_settle,f095_settle,f096_settle,f097_settle,f098_settle,f099_settle,f100_settle,f101_settle,f102_settle,f103_settle,f104_settle,f105_settle,f106_settle,f107_settle,f108_settle,f109_settle,f110_settle,f111_settle,f112_settle,f113_settle,f114_settle,f115_settle,f116_settle,f117_settle,f118_settle,f119_settle,f120_settle,f121_settle,f122_settle,f123_settle,f124_settle,f125_settle,f126_settle,f127_settle,f128_settle,f129_settle,f130_settle,f131_settle,f132_settle,f133_settle,f134_settle,f135_settle,f136_settle,f137_settle
2016-12-06,474.8684297,15.375,16.625,0.7440000000000001,37.82,38.1,1.2709,1.2737,360.5,367.25,374.25,0.7532,0.754,50.93,51.97,52.91,16.58,16.71,1.0769,1.08205,98.95,98.815,98.72,2204.75,99.36,99.35,117.8515625,1170.1,1172.9,2.6745,2.68,1.6379,1.6541,8806.0,8849.5,405.0,416.75,331.4,343.0,111.05,111.025,57.475,63.625,1656.1,1646.4,48510.0,47890.0,0.7090000000000001,3.635,3.626,3.58,18495.0,18420.0,4785.5,218.5,223.0,734.4,935.7,1.5359,1.5494,9.96,10.22,1346.3,1047.75,1057.75,1064.75,0.9955,16.771,321.9,325.1,2204.7,2199.3,108.3984375,124.46875,150.28125,149.40625,406.75,419.25,432.25,19169.0,19103.0,10775.5,10798.5,3091.0,3014.0,161.3,159.05,132.28,131.33,112.09,112.22,71.0,65.75,53.93,54.65,55.2,2358.0,71.33,71.76,100.395,100.32,475.25,479.75,142.0,144.3,43.3,43.6,1.2709,1.2737,1.6379,1.6541,217.0,214.4,19.51,18.98,50.93,51.97,1873.0,1882.0,100.3,100.275,99.58,99.55,123.43,122.5,6712.5,6640.0,534.0,537.5,884.4,880.4,13400.0,13245.0,47770.0,48010.0,18050.0,18325.0,22950.0,23090.0
2016-12-07,486.9241005,15.475,16.625,0.7459,37.93,38.21,1.2652,1.268,358.0,364.75,371.75,0.7561,0.75695,49.77,50.94,51.97,16.51,16.68,1.08095,1.0862,98.96,98.83,98.735,2231.5,99.36,99.35,118.0703125,1177.5,1180.4,2.6395,2.644,1.6184,1.6351,8822.5,8865.0,400.0,411.75,328.7,340.3,110.775,110.8,59.75,65.775,1675.6,1665.9,48590.0,47970.0,0.7129,3.603,3.589,3.55,18665.0,18590.0,4840.5,222.75,226.5,732.65,943.2,1.5082,1.5228,9.93,10.185,1360.2,1049.0,1059.5,1066.75,0.9987,17.227,320.5,324.5,2231.4,2226.0,108.4375,124.8125,151.1875,150.3125,401.0,412.5,424.75,19453.0,19388.0,10973.5,10997.0,3124.0,3047.0,161.74,159.32,132.39,131.34,112.05,112.17,69.0,63.85,53.0,53.78,54.37,2324.0,71.05,71.42,100.141,100.086,473.25,478.25,141.7,144.05,43.46,43.62,1.2652,1.268,1.6184,1.6351,214.15,211.15,19.63,19.12,49.77,50.94,1861.0,1871.0,100.3,100.275,99.59,99.55,123.97,123.02,6829.0,6756.5,529.0,532.25,892.8,888.8,13205.0,13095.0,47740.0,48010.0,18125.0,18415.0,23070.0,23200.0
2016-12-08,487.4696062,15.525,16.725,0.7443,37.26,37.54,1.2617,1.2646,353.5,360.25,367.75,0.759,0.75985,50.84,51.88,52.82,16.53,16.68,1.0662,1.0714,98.96,98.83,98.735,2242.5,99.36,99.35,117.9921875,1172.4,1175.4,2.6215,2.6260000000000003,1.6259,1.6407,8808.0,8851.5,404.75,416.25,322.8,335.0,110.65,110.425,60.825,66.35,1694.8,1685.1,48650.0,48030.0,0.7157,3.695,3.676,3.631,18880.0,18805.0,4862.25,223.0,226.75,739.05,943.8,1.5047,1.5198,9.77,10.03,1386.9,1027.0,1037.75,1045.25,0.9896,17.045,313.7,317.8,2242.4,2237.1,108.4375,124.53125,149.96875,149.09375,408.25,418.75,430.25,19564.0,19499.0,11182.0,11205.5,3175.0,3098.0,161.12,158.09,132.7,130.7,112.2,112.32,73.0,67.35,53.89,54.6,55.13,2272.0,71.42,71.69,101.013,100.963,471.5,476.0,141.4,143.75,43.7,44.07,1.2617,1.2646,1.6259,1.6407,213.4,210.1,19.45,18.96,50.84,51.88,1824.0,1835.0,100.305,100.29,99.6,99.56,123.81,122.87,6866.0,6793.5,531.0,533.75,896.5,892.5,13205.0,13165.0,47270.0,47640.0,18350.0,18365.0,23010.0,23095.0
2016-12-09,484.527104,15.225,16.425,0.7438,36.94,37.21,1.2597,1.2626,359.5,366.25,373.5,0.7605,0.7614,51.5,52.44,53.3,16.68,16.88,1.06025,1.0654,98.945,98.805,98.705,2254.75,99.36,99.345,117.7109375,1161.9,1164.8,2.643,2.6475,1.6374,1.6501,8718.0,8761.5,413.5,425.25,317.3,330.1,110.525,110.25,61.55,65.95,1690.4,1680.7,48530.0,47920.0,0.7119,3.746,3.741,3.691,19255.0,19180.0,4893.25,225.0,228.0,735.05,915.0,1.5073,1.5219999999999998,9.92,10.18,1386.5,1037.5,1048.5,1056.25,0.9883,16.918,318.8,322.9,2254.7,2249.4,108.390625,124.03125,148.5,147.625,416.25,426.5,438.5,19711.0,19646.0,11202.0,11226.0,3184.0,3107.0,161.86,158.83,132.95,130.96,112.255,112.19,75.7,69.15,54.33,55.06,55.6,2170.0,70.8,71.11,101.505,101.455,477.5,482.0,139.35,141.65,43.4,43.71,1.2597,1.2626,1.6374,1.6501,213.0,209.85,19.24,18.78,51.5,52.44,1750.0,1767.0,100.305,100.29,99.59,99.56,123.17,122.23,6890.0,6817.5,536.25,538.5,897.0,893.0,13295.0,13270.0,46970.0,47210.0,18040.0,18320.0,22415.0,22515.0
2016-12-12,510.9449859,15.575,16.725,0.7471,36.97,37.24,1.2701,1.273,360.5,367.25,374.25,0.7621,0.76305,52.83,53.75,54.59,17.28,17.62,1.0679,1.0731,98.945,98.8,98.7,2250.5,99.36,99.345,117.7265625,1165.8,1168.7,2.6135,2.619,1.6717,1.686,8727.0,8769.5,414.75,426.25,316.3,328.5,112.95,112.2,62.175,66.675,1681.4,1671.7,48980.0,48360.0,0.7162,3.507,3.51,3.486,19135.0,19060.0,4866.25,230.25,232.0,727.55,933.7,1.543,1.5575,9.855,10.115,1372.8,1031.0,1042.5,1050.5,0.9915,17.137,316.2,320.5,2250.4,2245.2,108.390625,124.0,148.59375,147.71875,417.25,427.75,439.75,19723.0,19658.0,11179.5,11204.0,3184.0,3107.0,161.05,157.97,132.74,130.63,112.225,112.16,78.2,71.55,55.69,56.37,56.9,2240.0,71.69,71.9,100.929,100.884,491.0,495.25,142.0,144.25,44.82,45.11,1.2701,1.273,1.6717,1.686,204.5,201.35,19.25,18.81,52.83,53.75,1781.0,1790.0,100.305,100.285,99.6,99.56,122.63,121.69,6814.5,6742.0,537.0,539.25,896.1,892.1,13465.0,13480.0,47590.0,47810.0,18910.0,19075.0,22595.0,22685.0
2016-12-13,512.0716236000002,15.475,16.725,0.7481,36.78,37.04,1.2692,1.2722,361.0,367.75,374.75,0.76315,0.764,52.98,53.94,54.81,17.13,17.48,1.0669,1.0721,98.94,98.79,98.685,2267.75,99.36,99.34,117.59375,1159.0,1161.9,2.593,2.5985,1.6747,1.6917,8715.0,8758.5,415.25,426.75,315.5,327.4,113.975,113.225,61.75,66.95,1685.5,1675.8,48870.0,48240.0,0.7179,3.474,3.475,3.4560000000000004,19340.0,19265.0,4937.5,232.5,234.5,730.6,936.7,1.5507,1.5688,9.785,10.055,1374.7,1028.0,1039.5,1048.0,0.993,16.932000000000002,315.1,319.7,2267.8,2262.5,108.34375,123.921875,148.8125,147.9375,417.5,428.25,440.0,19858.0,19793.0,11293.0,11320.0,3227.0,3150.0,161.71,158.54,132.9,130.71,112.235,112.17,78.8,72.2,55.72,56.39,56.97,2289.0,72.04,72.2,100.992,100.947,490.0,494.0,142.85,145.1,45.26,45.51,1.2692,1.2722,1.6747,1.6917,202.2,199.45,18.6,18.33,52.98,53.94,1816.0,1823.0,100.305,100.285,99.59,99.56,123.23,122.29,6915.0,6842.5,537.75,538.5,905.5,901.5,13340.0,13410.0,46760.0,47030.0,18990.0,19035.0,22385.0,22505.0
2016-12-14,505.1833295,15.325,16.525,0.7408,36.92,37.17,1.2629,1.2657,362.0,368.5,375.5,0.75545,0.7563,51.04,52.09,53.05,17.09,17.41,1.0606,1.0658,98.915,98.73,98.585,2252.0,99.355,99.34,117.15625,1163.7,1166.6,2.5995,2.6045,1.6435,1.6612,8629.5,8672.0,420.0,431.25,316.0,327.3,113.7,112.75,61.775,66.95,1663.5,1653.8,48420.0,47810.0,0.7115,3.54,3.5580000000000003,3.536,19410.0,19335.0,4932.5,229.75,231.75,732.55,940.8,1.5331,1.5515,9.705,9.97,1357.7,1023.75,1034.5,1042.5,0.9872,17.176,312.8,317.2,2252.0,2246.7,108.171875,123.40625,148.46875,147.59375,418.0,429.0,441.0,19765.0,19700.0,11263.0,11290.5,3205.0,3127.0,162.46,159.29,133.07,130.88,112.265,112.17,80.75,74.1,53.9,54.65,55.26,2315.0,71.47,71.64,101.728,101.683,488.25,492.0,144.15,146.4,45.02,45.29,1.2629,1.2657,1.6435,1.6612,201.6,199.15,18.03,17.82,51.25,52.282,1829.0,1836.0,100.31,100.29,99.59,99.56,123.78,122.85,6902.0,6829.5,541.25,540.75,894.0,890.0,13085.0,13190.0,46380.0,46670.0,19550.0,19825.0,22305.0,22440.0
2016-12-15,503.280389,15.075,16.425,0.735,36.74,37.01,1.2465,1.2494,356.5,363.25,370.75,0.75055,0.75145,51.114,52.158,53.052,16.96,17.25,1.04715,1.0524,98.92,98.73,98.55,2258.5,99.355,99.345,116.7734375,1129.8,1132.4,2.595,2.6005,1.642,1.6602,8515.0,8557.0,412.75,424.25,313.5,325.5,113.275,112.35,62.4,67.475,1670.4,1660.7,48690.0,48060.0,0.7019,3.434,3.47,3.457,19500.0,19425.0,4934.75,225.25,225.75,705.65,893.6,1.5421,1.5594,9.465,9.725,1369.2,1029.0,1039.25,1046.5,0.9763,15.92,314.0,318.4,2258.4,2253.4,108.109375,122.921875,148.53125,147.65625,409.25,421.25,433.75,19803.0,19738.0,11379.0,11404.5,3242.0,3164.0,161.58,158.42,132.91,130.71,112.285,112.19,82.7,76.95,54.02,54.71,55.29,2242.0,71.67,71.92,103.018,102.948,474.75,478.75,142.2,144.45,45.01,45.24,1.2465,1.2494,1.642,1.6602,195.45,193.25,18.56,18.32,51.328,52.346,1823.0,1829.0,100.305,100.285,99.59,99.54,122.5,121.57,6936.0,6863.5,538.0,534.25,897.9,893.9,12890.0,13015.0,46630.0,46780.0,19445.0,19395.0,22680.0,22835.0
2016-12-16,501.6946952,14.975,16.375,0.7278,36.74,37.03,1.2501,1.2529,356.25,363.0,370.5,0.74975,0.75065,52.32,53.31800000000001,54.146,16.95,17.14,1.04785,1.05305,98.925,98.73,98.56,2255.25,99.355,99.345,116.7890625,1137.4,1140.1,2.559,2.5645,1.6723,1.6903,8505.5,8547.0,414.75,426.5,309.3,321.6,115.35,113.6,64.7,68.3,1665.3,1655.6,48340.0,47700.0,0.6932,3.415,3.449,3.4360000000000004,19365.0,19290.0,4915.75,224.0,225.75,697.25,934.1,1.5571,1.5767,9.48,9.74,1366.1,1036.75,1046.75,1054.25,0.9785,16.174,317.1,321.4,2255.3,2249.9,108.109375,122.828125,147.65625,146.78125,409.25,421.75,434.75,19794.0,19729.0,11384.0,11409.0,3239.0,3162.0,162.19,159.03,133.11,130.91,112.31,112.2,82.05,76.35,55.21,55.82,56.34,2238.0,71.04,71.32,102.924,102.864,490.25,494.0,142.45,144.8,46.02,46.38,1.2501,1.2529,1.6723,1.6903,195.05,192.35,18.22,18.04,52.53,53.502,1818.0,1824.0,100.3,100.28,99.59,99.55,123.04,122.11,6928.0,6855.5,544.25,540.75,897.7,893.9,12945.0,13055.0,46570.0,46770.0,19345.0,19490.0,22645.0,22780.0
2016-12-19,493.2484157,14.475,15.975,0.7238,36.56,36.85,1.2428,1.2456,353.25,360.0,367.5,0.7463,0.7472,52.684,53.56399999999999,54.29,17.19,17.33,1.0449,1.0501,98.93,98.75,98.59,2260.0,99.355,99.345,117.015625,1142.7,1145.4,2.4935,2.4995,1.669,1.6867,8561.0,8602.5,414.0,425.75,306.4,316.9,115.925,114.125,66.1,68.675,1676.9,1667.2,48530.0,47870.0,0.6917,3.392,3.431,3.423,19445.0,19370.0,4938.75,225.5,227.0,678.7,917.3,1.5639,1.5830000000000002,9.475,9.72,1373.3,1021.5,1032.0,1040.5,0.9791,16.047,312.2,316.4,2260.1,2254.8,108.171875,123.265625,148.9375,148.0625,405.0,417.5,431.25,19837.0,19772.0,11417.0,11440.0,3244.0,3167.0,163.15,159.97,133.39,131.17,112.335,112.225,81.8,75.55,54.92,55.54,56.1,2303.0,69.57,70.03,103.1,103.06,487.0,490.75,144.25,146.55,45.62,46.03,1.2428,1.2456,1.669,1.6867,199.9,196.3,18.23,18.05,52.872,53.732,1863.0,1863.0,100.3,100.285,99.6,99.55,123.6,122.67,6949.5,6876.5,541.75,538.75,899.3,895.3,12710.0,12820.0,45880.0,46200.0,19110.0,19510.0,22050.0,22220.0
2016-12-20,492.1407582,14.225,15.775,0.7238,36.06,36.35,1.2395,1.2424,350.25,357.0,364.5,0.7487,0.7495,53.08600000000001,54.012,54.758,16.99,17.2,1.04355,1.0487,98.935,98.755,98.59,2266.5,99.355,99.345,116.9453125,1133.6,1136.3,2.4975,2.5025,1.6688,1.6888,8521.0,8562.0,412.75,424.5,310.9,319.9,115.5,113.825,64.0,67.475,1686.4,1676.7,48400.0,47730.0,0.6896,3.263,3.297,3.284,19595.0,19520.0,4956.0,223.75,223.75,670.85,924.0,1.5936,1.6111,9.46,9.715,1383.3,1005.25,1015.75,1025.0,0.9777,16.074,308.8,313.0,2266.5,2261.2,108.1640625,123.125,148.40625,147.53125,403.25,416.0,430.5,19899.0,19838.0,11468.5,11492.5,3268.0,3191.0,163.04,159.86,133.31,131.09,112.3,112.19,82.4,76.05,55.35,56.02,56.62,2256.0,69.34,69.77,103.288,103.258,491.5,495.25,143.85,146.1,46.12,46.56,1.2395,1.2424,1.6688,1.6888,201.8,198.55,18.25,18.06,53.3,54.19,1844.0,1846.0,100.305,100.285,99.6,99.55,123.51,122.57,6980.5,6907.5,540.75,537.75,900.1,896.1,12625.0,12710.0,44860.0,45070.0,18480.0,18705.0,21000.0,21170.0
2016-12-21,491.9920302,14.025,15.675,0.7231,36.04,36.34,1.2378,1.2407,347.25,354.0,361.5,0.7467,0.74755,52.49,53.38,54.1,16.62,16.9,1.04715,1.0523,98.935,98.76,98.605,2260.5,99.355,99.345,117.0390625,1133.2,1135.8,2.4915,2.497,1.6401,1.6607,8536.5,8576.5,409.25,420.75,308.8,320.3,116.225,114.45,64.9,68.0,1678.9,1669.2,48150.0,47480.0,0.6887,3.542,3.567,3.527,19470.0,19395.0,4949.5,223.25,223.25,659.9,914.4,1.6055,1.6202,9.365,9.615,1374.1,1006.75,1017.0,1026.25,0.9798,15.935,309.5,313.6,2260.4,2255.1,108.1875,123.296875,148.9375,148.0625,399.5,412.25,426.5,19891.0,19830.0,11470.0,11494.0,3260.0,3183.0,163.28,160.09,133.36,131.14,112.285,112.175,83.05,76.65,54.46,55.22,55.87,2279.0,70.13,70.48,103.029,102.999,486.25,490.5,144.55,146.75,46.5,46.96,1.2378,1.2407,1.6401,1.6607,197.85,194.85,18.2,18.0,52.49,53.38,1852.0,1853.0,100.305,100.285,99.6,99.55,124.04,123.1,6974.0,6901.0,539.5,536.25,900.2,896.2,12790.0,12835.0,45110.0,45270.0,18640.0,18940.0,21190.0,21395.0
2016-12-22,486.2199721,14.275,15.975,0.7195,34.79,35.09,1.2312,1.2341,347.25,354.0,361.25,0.742,0.74285,52.95,53.86,54.61,16.73,17.0,1.0479,1.0531,98.93,98.755,98.595,2258.75,99.355,99.345,117.0234375,1130.7,1133.3,2.4925,2.4995,1.6608,1.6782,8535.0,8575.5,408.0,419.5,308.1,318.2,116.8,114.75,64.725,67.725,1669.0,1659.5,47660.0,47000.0,0.6887,3.543,3.557,3.5108,19445.0,19370.0,4936.5,218.0,219.75,656.6,907.4,1.604,1.6198,9.285,9.52,1363.1,994.5,1004.0,1013.25,0.9799,15.826,309.3,313.3,2258.7,2253.3,108.171875,123.265625,148.8125,147.5,397.0,410.0,424.0,19873.0,19811.0,11444.5,11468.5,3256.0,3177.0,163.17,159.99,133.34,131.12,112.285,112.175,83.75,76.75,55.05,55.79,56.42,2189.0,70.2,70.6,103.096,103.066,487.25,491.5,139.1,141.35,48.45,48.91,1.2312,1.2341,1.6608,1.6782,194.35,191.95,18.16,17.95,52.95,53.86,1802.0,1807.0,100.305,100.28,99.605,99.56,124.18,123.25,6988.5,6915.5,535.0,532.5,903.8,899.8,12875.0,12880.0,44690.0,44900.0,18435.0,18555.0,20915.0,21125.0
2016-12-23,477.4108973,14.275,16.025,0.7156,34.6,34.88,1.2299,1.2328,345.75,352.5,360.0,0.7394,0.7403,53.02,53.92,54.65,16.64,16.98,1.0491,1.05425,98.93,98.755,98.595,2260.0,99.355,99.345,117.078125,1133.6,1136.3,2.4725,2.479,1.6628,1.6807,8563.5,8604.0,406.25,417.5,307.7,318.6,116.3,114.325,63.2,65.875,1672.2,1662.7,48010.0,47340.0,0.6852,3.6684,3.6596,3.5780000000000003,19460.0,19385.0,4942.25,218.5,220.0,654.85,893.2,1.6262,1.6399,9.21,9.46,1370.2,989.0,997.5,1006.5,0.9786,15.715,308.0,311.6,2260.0,2254.6,108.1796875,123.359375,149.125,147.8125,393.5,406.75,420.75,19874.0,19812.0,11447.5,11472.0,3263.0,3184.0,163.66,160.48,133.45,131.23,112.295,112.185,83.85,76.85,55.308,56.026,56.632,2264.0,69.87,70.27,103.002,102.972,484.25,488.0,136.15,138.4,48.718,48.87,1.2299,1.2328,1.66638,1.6831599999999998,191.75,189.45,18.15,17.97,53.02,53.92,1816.0,1822.0,100.305,100.28,99.61,99.57,124.6,123.67,7004.0,6930.5,530.75,528.5,901.2,897.4,12790.0,12810.0,44750.0,44910.0,18050.0,18365.0,21020.0,21220.0
2016-12-27,463.8827304,14.34,16.055,0.7172,35.176,35.448,1.23,1.2329,355.0,361.25,368.5,0.7376,0.7385,53.9,54.79,55.51,16.628,17.016,1.05015,1.05535,98.93,98.75,98.585,2261.0,99.353,99.338,116.984375,1138.8,1141.5,2.5095,2.5169,1.70294,1.71912,8546.5,8587.0,418.75,430.0,307.58,317.96,116.0,113.975,64.75,66.775,1678.7,1669.7,47710.0,47040.0,0.6873,3.764,3.7312,3.6198,19450.0,19375.0,4961.25,228.5,228.0,673.8,904.46,1.65458,1.66514,9.347,9.578,1374.7,1016.65,1025.85,1033.4,0.978,15.9458,318.56,322.1,2260.9,2255.5,108.1640625,123.203125,148.5625,147.25,409.5,421.5,434.5,19876.0,19813.0,11475.5,11500.5,3270.0,3192.0,164.15,160.98,133.75,131.54,112.37,112.245,82.45,75.84,56.386,57.07,57.622,2237.0,69.74,70.17,103.007,102.977,501.7,505.1,134.2,136.5,48.786,48.75,1.23,1.2329,1.70648,1.72114,190.42,188.9,18.54,18.3,53.9,54.79,1816.0,1822.0,100.305,100.285,99.61,99.57,124.6,123.67,7004.0,6930.5,539.0,535.0,901.2,897.4,12713.0,12778.0,44336.0,44476.0,17105.0,17384.0,19926.0,20077.0
2016-12-28,483.3404359000001,15.265,16.665,0.7171,34.964,35.22400000000001,1.2248,1.2277,348.25,354.75,362.0,0.73845,0.7393,54.06,54.95,55.67,16.805999999999994,17.248,1.0458,1.05095,98.94,98.765,98.605,2245.25,99.351,99.331,117.2578125,1140.9,1143.6,2.4963,2.5031,1.70642,1.72154,8566.5,8607.5,409.5,421.0,315.0,326.1,117.375,115.15,65.1,66.075,1661.3,1653.3,47730.0,47050.0,0.6907,3.9044,3.8396,3.6834,19390.0,19315.0,4923.75,227.75,228.5,666.85,900.64,1.67504,1.6813,9.352,9.603,1360.3,1010.65,1019.9,1027.4,0.9774,16.0056,317.84,321.22,2245.3,2239.8,108.2265625,123.640625,149.71875,148.4375,401.5,414.5,428.5,19775.0,19713.0,11471.5,11496.0,3268.0,3190.0,164.05,160.88,133.7,131.49,112.34,112.215,82.14,75.83,56.664,57.326,57.87,2205.0,69.75,70.15,103.244,103.219,502.0,505.45,133.5,135.85,50.992,50.684,1.2248,1.2277,1.7099799999999998,1.72376,187.66,186.97,18.99,18.74,54.06,54.95,1805.0,1811.0,100.305,100.285,99.615,99.58,125.04,124.1,7040.5,6967.0,530.75,528.0,903.6,899.8,12797.0,12884.0,45470.0,45582.0,17481.0,17656.0,20629.0,20738.0
2016-12-29,482.0966877,15.755,17.005,0.7195,34.681999999999995,34.94,1.2274,1.2304,349.75,355.75,363.0,0.74175,0.74265,53.77,54.72,55.49,16.844,17.292,1.0521,1.05735,98.955,98.785,98.635,2245.0,99.349,99.324,117.5,1158.1,1160.7,2.4844,2.4919,1.71348,1.7262400000000002,8600.5,8642.5,415.25,427.0,319.38,329.24,117.95,115.75,64.65,66.225,1666.0,1658.0,47870.0,47180.0,0.6939,3.802,3.754,3.605,19090.0,19015.0,4918.5,226.5,227.25,675.65,900.56,1.68068,1.68802,9.399,9.655,1362.6,1008.95,1017.85,1025.15,0.9808,16.195999999999998,317.32,320.68,2245.1,2239.5,108.3125,123.9375,149.90625,148.625,404.75,417.75,431.75,19759.0,19699.0,11442.5,11466.0,3261.0,3183.0,164.6,161.4,133.71,131.5,112.3,112.175,81.9,75.4,56.708,57.37,57.924,2165.0,70.5,70.9,102.711,102.686,505.0,508.15,135.45,137.75,52.094,51.416,1.2274,1.2304,1.7167400000000002,1.72832,192.04,189.63,19.49,19.22,53.77,54.72,1767.0,1783.0,100.315,100.295,99.605,99.58,125.87,124.93,7052.5,6979.0,535.5,531.75,905.9,902.1,12670.0,12752.0,45470.0,45636.0,17649.0,17909.0,20965.0,21021.0
2016-12-30,476.8188421,16.285,17.395,0.7202,34.611999999999995,34.868,1.2358,1.2388,352.0,357.5,364.25,0.74415,0.74505,53.72,54.66,55.43,16.854,17.23,1.0574,1.06265,98.96,98.795,98.645,2236.25,99.347,99.317,117.6640625,1151.7,1154.3,2.5039,2.5107,1.7234200000000002,1.7360400000000002,8597.0,8639.0,418.5,430.0,326.84,336.2,116.05,114.575,66.15,68.075,1659.1,1651.3,47970.0,47280.0,0.6924,3.724,3.684,3.5660000000000003,19110.0,19035.0,4864.0,228.5,228.5,683.25,904.88,1.6697400000000002,1.6833,9.559,9.81,1356.9,1002.5,1010.8,1017.7,0.9866,15.9784,315.86,318.68,2236.2,2230.5,108.34375,124.28125,150.65625,149.375,408.0,420.5,434.25,19720.0,19660.0,11465.0,11489.5,3277.0,3199.0,164.15,160.96,133.63,131.42,112.29,112.165,80.85,74.25,56.82,57.49,58.04,2126.0,70.65,71.02,102.286,102.256,504.0,506.95,137.05,139.4,53.63,52.47,1.2358,1.2388,1.7282,1.7380000000000002,194.7,192.13,19.51,19.25,53.72,54.66,1732.0,1750.0,100.315,100.3,99.605,99.58,125.83,124.88,7050.0,6976.0,538.0,534.0,896.9,893.1,12805.0,12863.0,45386.0,45542.0,18005.0,18043.0,20867.0,20903.0
2017-01-03,478.4002885,15.575,16.825,0.7208,34.81,35.05,1.2254,1.2284,355.75,361.5,368.25,0.74525,0.7461,52.33,53.29,54.12,16.92,17.17,1.04455,1.0499,98.945,98.78,98.63,2252.5,99.345,99.305,117.546875,1162.0,1164.8,2.489,2.4955,1.6767,1.6909,8524.5,8566.5,414.0,425.5,329.1,336.6,114.875,113.95,63.5,66.9,1667.8,1660.0,46930.0,46240.0,0.6899,3.327,3.317,3.281,19380.0,19305.0,4906.25,235.5,235.0,709.9,944.2,1.6218,1.6405,9.605,9.85,1366.1,995.0,1003.5,1010.25,0.9775,16.409000000000002,312.1,315.0,2252.6,2246.9,108.265625,124.109375,150.5625,149.28125,406.5,418.0,431.5,19798.0,19737.0,11579.0,11602.5,3306.0,3228.0,163.21,159.96,133.52,131.31,112.3,112.055,76.6,71.6,55.47,56.14,56.71,2166.0,71.78,72.12,103.201,103.146,498.5,502.25,137.4,139.7,49.45,48.66,1.2254,1.2284,1.6767,1.6909,194.45,192.35,20.51,20.12,52.33,53.29,1757.0,1774.0,100.315,100.295,99.6,99.58,124.71,123.76,7111.5,7039.0,537.5,534.25,903.0,899.0,12715.0,12780.0,46040.0,46190.0,18145.0,18170.0,21135.0,21140.0
2017-01-04,475.7489727,14.975,16.275,0.7252,35.21,35.45,1.2333,1.2363,359.75,365.75,372.25,0.75165,0.75255,53.26,54.22,55.05,16.84,17.03,1.04985,1.05525,98.94,98.775,98.63,2264.25,99.345,99.305,117.53125,1165.3,1168.1,2.5565,2.5635,1.693,1.7067,8526.5,8568.5,426.5,438.0,327.9,335.7,115.675,114.725,64.6,67.975,1694.1,1686.3,45980.0,45310.0,0.693,3.267,3.249,3.2110000000000003,19685.0,19610.0,4933.5,237.75,237.0,738.8,947.2,1.6459,1.6631,9.73,9.965,1386.4,1015.25,1023.5,1030.0,0.9811,16.552,319.1,321.5,2264.3,2258.5,108.25,124.109375,150.6875,149.34375,418.5,429.25,442.0,19856.0,19794.0,11572.5,11597.0,3304.0,3224.0,163.19,159.96,133.55,131.34,112.33,112.105,78.1,72.5,56.46,57.09,57.63,2237.0,74.08,74.22,102.709,102.649,495.25,499.25,141.8,144.1,50.68,49.81,1.2333,1.2363,1.693,1.7067,193.95,191.55,20.89,20.41,53.26,54.22,1806.0,1820.0,100.315,100.3,99.605,99.58,124.81,123.88,7120.0,7047.5,544.5,540.5,911.9,907.9,12610.0,12665.0,45360.0,45460.0,17815.0,18280.0,20975.0,20980.0
